record_id,csv_category,engine_category,csv_action_code,engine_action_code,csv_do_not_boil,engine_do_not_boil,csv_is_potable,engine_severity,primary_contaminant,ph,turbidity_ntu,tds_mg_L,total_hardness_mg_L,chloride_mg_L,fluoride_mg_L,arsenic_ug_L,arsenic_mg_L,iron_mg_L,uranium_ug_L,uranium_mg_L,nitrate_mg_L,fecal_coliform_MPN_100mL,state_ut,district,category_match,action_match,do_not_boil_match,anti_boil_violation
IWQ-00073,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Arsenic,8.48,0.32,349.0,113.3,112.7,0.598,19.29,0.01929,0.059,1.31,0.00131,5.42,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00074,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.59,0.24,120.8,66.7,25.5,0.128,0.06,6e-05,0.106,3.76,0.00376,7.76,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00075,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.6,0.61,371.7,127.7,72.9,0.311,0.4,0.0004,0.12,9.11,0.00911,10.32,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00076,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.83,1.04,468.7,385.8,100.6,1.245,0.35,0.00035,0.163,1.08,0.00108,21.57,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00077,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.86,0.86,276.5,142.5,53.8,0.245,0.04,4e-05,0.053,0.4,0.0004,2.99,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00078,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.24,11.33,314.0,148.4,30.6,0.594,0.16,0.00016,0.275,1.59,0.00159,8.53,60.7,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00079,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.58,10.62,1114.8,453.4,144.7,0.172,0.03,3e-05,0.058,14.28,0.01428,5.67,4.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00080,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Iron,7.56,0.92,383.4,142.1,66.0,0.133,0.82,0.00082,2.055,1.12,0.00112,18.84,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00081,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.23,5.46,669.2,173.1,157.6,0.311,0.05,5e-05,0.046,0.46,0.00046,7.07,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00082,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.77,2.29,1606.1,481.8,334.1,0.721,0.43,0.00043,0.125,3.24,0.00324,34.01,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00083,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.15,7.62,210.9,111.7,30.8,0.416,0.18,0.00018,0.05,1.38,0.00138,3.56,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00084,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.91,0.41,376.6,125.2,122.9,0.446,0.41,0.00041,0.023,0.05,5e-05,26.75,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00085,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.33,5.77,455.9,150.1,111.9,0.053,2.98,0.00298,0.362,0.57,0.00057,5.31,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00086,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.74,1.96,259.8,90.0,35.7,0.503,0.33,0.00033,0.176,0.27,0.00027,4.68,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00087,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.17,32.59,206.6,80.6,41.2,0.159,0.07,7e-05,0.126,6.62,0.00662,17.59,1001.3,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00088,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.08,3.8,535.2,141.5,59.8,0.078,0.35,0.00035,0.268,1.34,0.00134,3.23,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00089,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.11,67.5,570.4,274.9,142.9,0.105,0.19,0.00019,0.401,0.28,0.00028,23.58,3519.8,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00090,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.09,1.27,281.5,77.0,88.5,0.322,0.05,5e-05,0.009,1.99,0.00199,21.05,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00091,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.19,0.22,305.0,178.5,71.8,0.57,0.08,8e-05,0.052,2.26,0.00226,10.74,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00092,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.58,0.81,583.1,350.4,95.7,0.098,0.03,3e-05,0.062,0.74,0.00074,19.13,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00093,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.51,0.47,119.0,30.0,22.8,0.141,0.54,0.00054,0.045,0.08,8e-05,37.83,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00094,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.16,1.7,632.6,252.1,123.2,0.128,0.85,0.00085,0.08,0.61,0.00061,15.4,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00095,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.05,3.73,422.7,161.5,113.8,2.002,0.08,8e-05,0.395,9.67,0.00967,10.7,6.7,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00096,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Total Dissolved Solids (TDS),7.72,0.37,2921.9,974.1,588.6,0.105,0.26,0.00026,0.04,8.0,0.008,7.65,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00097,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.63,38.92,160.1,74.2,30.2,0.183,0.9,0.0009,0.125,1.1,0.0011,2.16,1906.6,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00098,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.34,0.45,281.0,93.1,34.3,0.133,0.6,0.0006,0.045,0.42,0.00042,17.68,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00099,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.47,4.06,397.5,127.3,60.4,0.147,0.55,0.00055,0.092,17.44,0.01744,63.96,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00100,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.7,1.5,294.5,57.2,51.3,0.02,2.38,0.00238,0.033,0.18,0.00018,1.56,256.2,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00101,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Total Hardness,8.18,0.38,1727.0,823.1,253.0,0.655,0.26,0.00026,0.021,5.24,0.00524,8.15,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00102,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.12,6.03,165.1,52.6,52.7,0.82,0.11,0.00011,0.179,4.84,0.00484,28.07,3753.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00103,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.14,0.67,124.2,49.6,44.1,0.126,1.11,0.00111,0.288,5.87,0.00587,11.24,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00104,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.3,9.46,198.1,59.8,16.9,0.605,0.21,0.00021,0.09,2.59,0.00259,8.32,329.6,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00105,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.01,1.33,112.7,48.5,17.0,0.265,1.18,0.00118,0.023,0.37,0.00037,5.05,3.9,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00106,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.35,21.39,500.3,256.3,76.8,0.298,0.08,8e-05,0.634,1.01,0.00101,6.4,1838.5,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00107,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.4,19.77,278.5,113.4,43.3,0.311,0.08,8e-05,0.029,0.85,0.00085,40.2,8339.7,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00108,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.23,1.82,118.2,92.3,16.7,0.189,0.23,0.00023,0.361,0.81,0.00081,4.51,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00109,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.38,8.89,489.4,160.2,82.8,0.316,0.17,0.00017,0.344,2.26,0.00226,44.37,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00110,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.85,20.28,277.7,153.7,50.1,0.679,0.04,4e-05,0.107,0.28,0.00028,9.83,88.9,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00111,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.65,0.18,294.9,111.2,63.1,0.101,0.02,2e-05,0.174,0.16,0.00016,30.43,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00112,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.28,4.77,383.3,197.1,44.7,0.965,0.11,0.00011,0.084,0.52,0.00052,17.17,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00113,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.55,0.27,150.5,53.3,29.2,0.393,0.18,0.00018,0.051,0.94,0.00094,5.96,8.5,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00114,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.48,8.07,81.5,23.6,7.6,0.17,0.41,0.00041,0.132,1.57,0.00157,18.12,2178.7,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00115,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.01,0.38,201.9,87.9,33.9,0.495,1.1,0.0011,0.015,0.71,0.00071,3.09,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00116,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.11,1.52,486.3,303.6,168.2,0.097,0.15,0.00015,0.101,0.98,0.00098,2.56,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00117,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.41,1.3,402.1,201.2,68.8,0.254,3.31,0.00331,0.908,1.15,0.00115,4.47,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00118,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.45,5.03,563.6,200.5,92.2,0.316,3.62,0.00362,0.067,3.65,0.00365,11.63,11.5,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00119,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.89,5.43,905.9,460.6,127.9,0.11,0.05,5e-05,0.142,0.86,0.00086,10.66,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00120,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.33,1.05,958.8,617.6,232.6,0.571,1.64,0.00164,0.029,2.11,0.00211,2.7,21.1,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00121,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.3,3.11,275.2,112.4,88.2,0.445,0.34,0.00034,0.492,15.99,0.01599,15.34,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00122,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.62,1.77,111.5,31.9,29.6,0.031,0.63,0.00063,0.349,0.37,0.00037,7.12,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00123,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.37,11.57,276.0,88.5,46.1,0.4,0.29,0.00029,0.22,0.12,0.00012,48.43,306.8,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00124,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.73,10.5,356.6,162.4,38.4,0.286,0.2,0.0002,0.341,0.17,0.00017,18.35,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00125,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.13,0.23,55.8,27.2,12.7,0.795,1.05,0.00105,0.114,0.08,8e-05,3.15,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00126,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.12,4.68,395.7,124.9,92.6,1.165,0.36,0.00036,0.144,2.17,0.00217,7.12,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00127,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,8.19,23.47,517.0,92.0,63.9,0.051,0.44,0.00044,0.636,2.78,0.00278,85.75,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00128,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.02,0.33,289.7,103.7,47.2,0.161,0.69,0.00069,0.013,0.6,0.0006,6.04,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00129,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.76,0.96,433.7,225.0,72.9,0.097,0.31,0.00031,0.246,0.44,0.00044,1.49,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00130,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.45,1.61,358.4,127.1,49.9,0.065,0.39,0.00039,0.202,1.72,0.00172,57.46,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00131,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.27,7.65,129.4,51.1,48.5,1.018,0.17,0.00017,0.066,6.74,0.00674,18.58,13.1,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00132,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.21,53.79,236.6,148.5,46.0,0.209,0.17,0.00017,0.066,0.14,0.00014,32.59,11882.9,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00133,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.95,0.32,247.1,152.0,35.6,0.328,0.27,0.00027,0.088,1.12,0.00112,9.12,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00134,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.21,17.54,112.7,59.6,13.3,0.055,0.58,0.00058,0.234,0.14,0.00014,2.22,1762.2,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00135,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.42,0.51,618.1,290.0,66.4,0.136,0.26,0.00026,0.402,3.94,0.00394,7.7,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00136,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.29,8.92,567.2,138.5,124.6,0.156,0.58,0.00058,0.1,1.17,0.00117,2.68,496.5,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00137,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.37,3.56,357.5,169.2,56.1,0.091,0.55,0.00055,0.03,0.29,0.00029,5.25,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00138,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.4,2.23,276.3,79.2,46.5,0.135,0.15,0.00015,0.078,5.42,0.00542,15.6,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00139,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.66,2.75,351.7,180.8,48.5,0.092,0.12,0.00012,0.147,0.12,0.00012,12.9,1437.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00140,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,6.53,6.24,602.2,193.1,84.6,0.242,0.05,5e-05,0.31,2.51,0.00251,29.72,0.0,Andaman and Nicobar Islands,Nicobar,True,True,True,False
IWQ-00141,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.1,5.4,361.9,192.4,77.8,0.144,0.99,0.00099,0.106,0.13,0.00013,7.59,333.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00142,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.36,11.49,236.1,55.7,59.0,0.23,0.68,0.00068,0.926,0.15,0.00015,27.4,0.0,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00143,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.42,1.23,437.3,321.0,94.5,0.135,0.33,0.00033,0.069,0.9,0.0009,6.56,0.0,Andaman and Nicobar Islands,North and Middle Andaman,True,True,True,False
IWQ-00144,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.55,51.1,202.6,142.9,27.5,0.048,0.07,7e-05,0.128,0.09,9e-05,11.4,13185.6,Andaman and Nicobar Islands,South Andaman,True,True,True,False
IWQ-00145,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.42,29.32,337.5,102.2,37.9,0.467,0.1,0.0001,0.242,0.41,0.00041,4.5,770.1,Andaman and Nicobar Islands,Nicobar,True,True,True,False
