record_id,state_ut,state_code,district,city_or_town,source_type,source_subtype,season,sample_date,pH,tds_mg_L,turbidity_NTU,total_hardness_mg_L,chloride_mg_L,nitrate_mg_L,fluoride_mg_L,arsenic_ug_L,uranium_ug_L,iron_mg_L,fecal_coliform_MPN_100mL,arsenic_mg_L,uranium_mg_L,has_chemical_hazard,has_biological_hazard,has_physical_issue,do_not_boil,boil_recommended,breach_details,alert_category,action_code,display_color,is_potable
IWQ-01255,Andhra Pradesh,AP,Krishna,Vijayawada,Groundwater,Hand pump,Post-monsoon,2024-10-02,6.82,1367.0,1.69,507.9,214.3,11.39,0.272,0.06,5.5,1.082,0.0,6e-05,0.0055,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01257,Andhra Pradesh,AP,Tirupati,Tirupati,Groundwater,Dug well,Post-monsoon,2024-10-01,7.64,324.6,0.96,136.2,52.9,10.53,0.693,1.46,25.73,1.455,0.0,0.00146,0.02573,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01274,Andhra Pradesh,AP,Kakinada,Kakinada,Groundwater,Hand pump,Pre-monsoon,2024-04-10,7.08,1412.4,3.16,1158.0,250.2,20.1,0.905,0.59,3.58,0.376,0.0,0.00059,0.00358,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01277,Andhra Pradesh,AP,YSR Kadapa,Kadapa,Groundwater,Hand pump,Pre-monsoon,2024-05-07,7.03,1819.5,3.78,614.8,266.3,6.31,1.998,0.33,5.33,0.151,0.0,0.00033,0.00533,True,False,True,True,False,Fluoride: 1.998 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01279,Andhra Pradesh,AP,Krishna,Vijayawada,Groundwater,Dug well,Pre-monsoon,2024-05-07,7.76,1263.4,1.79,412.6,340.0,9.57,0.443,0.17,3.6,1.636,0.0,0.00017,0.0036,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01290,Andhra Pradesh,AP,Vizianagaram,Vizianagaram,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-15,6.83,1349.7,0.56,610.1,296.5,1.34,3.252,0.96,1.28,0.208,0.0,0.00096,0.00128,True,False,True,True,False,Fluoride: 3.252 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01304,Andhra Pradesh,AP,Srikakulam,Srikakulam,Groundwater,Dug well,Pre-monsoon,2024-05-07,8.09,1526.3,4.98,612.6,225.5,13.94,1.073,4.91,3.34,0.422,0.0,0.00491,0.00334,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01310,Andhra Pradesh,AP,Vizianagaram,Vizianagaram,Surface water,River,Post-monsoon,2024-11-04,7.22,813.1,7.41,293.6,143.7,4.74,0.435,0.34,0.44,5.619,2105.7,0.00034,0.00044,True,True,True,True,False,Coliform: 2105 MPN (Max: 0); Turbidity: 7.41 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01332,Andhra Pradesh,AP,Palnadu,Narasaraopet,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-15,8.45,1264.1,0.67,649.0,221.9,436.01,0.725,0.11,3.68,0.049,0.0,0.00011,0.00368,True,False,True,True,False,Nitrate: 436.01 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01343,Andhra Pradesh,AP,Bapatla,Bapatla,Groundwater,Dug well,Pre-monsoon,2024-05-06,7.05,1864.3,3.24,814.9,414.2,7.01,0.498,0.21,5.75,0.521,0.0,0.00021,0.00575,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01374,Andhra Pradesh,AP,YSR Kadapa,Kadapa,Groundwater,Dug well,Post-monsoon,2024-10-09,7.2,1915.5,2.1,1634.7,320.1,10.52,1.914,0.02,3.99,0.021,0.0,2e-05,0.00399,True,False,True,True,False,Fluoride: 1.914 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01378,Andhra Pradesh,AP,Guntur,Guntur,Groundwater,Hand pump,Post-monsoon,2024-10-26,7.82,806.8,2.73,526.2,100.9,33.5,0.173,0.31,7.79,2.614,0.0,0.00031,0.00779,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01386,Andhra Pradesh,AP,Tirupati,Tirupati,Groundwater,Bore well,Post-monsoon,2024-10-18,7.89,1861.3,3.59,630.9,584.7,38.68,0.845,1.6,2.03,0.054,0.0,0.0016,0.00203,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01400,Andhra Pradesh,AP,Anantapur,Anantapur,Groundwater,Hand pump,Pre-monsoon,2024-06-13,6.96,1784.1,2.6,1186.3,376.1,46.74,1.09,0.11,6.61,0.927,0.0,0.00011,0.00661,True,False,True,True,False,Nitrate: 46.74 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01420,Andhra Pradesh,AP,Palnadu,Narasaraopet,Groundwater,Hand pump,Pre-monsoon,2024-04-04,7.28,1513.8,1.02,634.8,366.3,11.35,0.356,0.8,5.39,0.225,0.0,0.0008,0.00539,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01429,Andhra Pradesh,AP,Nellore,Nellore,Groundwater,Bore well,Pre-monsoon,2024-06-11,6.74,985.8,3.14,980.3,215.3,11.37,0.983,0.41,1.66,0.38,0.0,0.00041,0.00166,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01471,Andhra Pradesh,AP,Guntur,Amaravati,Groundwater,Hand pump,Pre-monsoon,2024-06-17,7.7,1833.7,4.08,926.6,177.3,17.58,0.173,2.24,31.42,0.032,0.0,0.00224,0.03142,True,False,True,True,False,Uranium: 31.42 ug/L (Max: 30),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01477,Andhra Pradesh,AP,Anantapur,Anantapur,Groundwater,Bore well,Post-monsoon,2024-11-14,8.47,1828.5,0.58,752.4,360.1,62.71,1.324,2.29,1.12,0.037,0.0,0.00229,0.00112,True,False,True,True,False,Nitrate: 62.71 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01502,Andhra Pradesh,AP,West Godavari,Eluru,Piped tap water,Municipal tap,Pre-monsoon,2024-05-07,6.95,1971.9,0.36,985.3,240.9,10.35,0.132,0.05,3.18,0.033,0.0,5e-05,0.00318,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01507,Andhra Pradesh,AP,Palnadu,Narasaraopet,Groundwater,Bore well,Pre-monsoon,2024-04-01,8.43,1480.5,2.29,602.0,285.5,34.95,0.375,0.46,1.54,0.108,0.0,0.00046,0.00154,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01561,Andhra Pradesh,AP,East Godavari,Rajahmundry,Groundwater,Dug well,Post-monsoon,2024-11-27,8.47,1665.9,4.76,794.2,396.4,20.77,2.68,0.24,3.9,0.029,0.0,0.00024,0.0039,True,False,True,True,False,Fluoride: 2.68 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01586,Andhra Pradesh,AP,Srikakulam,Srikakulam,Groundwater,Hand pump,Pre-monsoon,2024-05-09,8.09,1690.2,3.92,670.5,304.2,15.78,0.688,0.09,2.1,0.034,0.0,9e-05,0.0021,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01602,Andhra Pradesh,AP,Chittoor,Chittoor,Surface water,River,Pre-monsoon,2024-05-01,7.64,527.6,53.48,300.0,169.0,11.71,0.747,0.04,7.56,1.198,3304.7,4e-05,0.00756,True,True,True,True,False,Coliform: 3304 MPN (Max: 0); Turbidity: 53.48 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01627,Andhra Pradesh,AP,Kurnool,Kurnool,Surface water,River,Post-monsoon,2024-10-21,7.89,363.9,14.16,133.2,57.5,32.57,1.252,0.25,1.36,1.349,1774.7,0.00025,0.00136,True,True,True,True,False,Coliform: 1774 MPN (Max: 0); Turbidity: 14.16 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01629,Andhra Pradesh,AP,Kakinada,Kakinada,Piped tap water,Municipal tap,Post-monsoon,2024-10-26,7.19,1662.4,0.45,1209.2,246.4,5.98,0.534,0.44,15.4,0.104,0.0,0.00044,0.0154,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01634,Andhra Pradesh,AP,Tirupati,Tirupati,Piped tap water,Municipal tap,Post-monsoon,2024-11-21,7.62,1674.3,0.34,881.7,300.0,6.77,0.678,0.02,2.0,0.128,0.0,2e-05,0.002,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01650,Andhra Pradesh,AP,Guntur,Amaravati,Surface water,Canal,Post-monsoon,2024-10-26,7.77,351.9,20.71,92.7,27.9,6.4,0.222,0.11,24.12,1.061,3581.5,0.00011,0.02412,True,True,True,True,False,Coliform: 3581 MPN (Max: 0); Turbidity: 20.71 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01657,Andhra Pradesh,AP,Chittoor,Chittoor,Groundwater,Dug well,Pre-monsoon,2024-05-04,7.57,1944.8,1.4,746.1,880.9,17.53,1.039,0.67,0.34,0.152,0.0,0.00067,0.00034,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01690,Andhra Pradesh,AP,Chittoor,Chittoor,Groundwater,Hand pump,Post-monsoon,2024-11-24,8.23,1253.0,4.01,793.3,372.4,32.25,1.041,1.29,1.05,0.136,36.4,0.00129,0.00105,False,True,True,False,True,Coliform: 36 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-01692,Andhra Pradesh,AP,Krishna,Vijayawada,Groundwater,Hand pump,Post-monsoon,2024-10-21,7.48,3419.5,0.52,1188.2,414.3,8.35,0.43,0.94,1.93,1.078,0.0,0.00094,0.00193,True,False,True,True,False,TDS: 3419.5 mg/L (Max: 2000),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01711,Andhra Pradesh,AP,Palnadu,Narasaraopet,Groundwater,Hand pump,Post-monsoon,2024-10-14,8.24,1237.8,2.21,600.4,129.7,323.43,1.045,0.13,6.28,0.071,0.0,0.00013,0.00628,True,False,True,True,False,Nitrate: 323.43 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01719,Andhra Pradesh,AP,Visakhapatnam,Visakhapatnam,Groundwater,Bore well,Pre-monsoon,2024-06-19,8.15,1621.5,1.8,752.9,276.2,14.9,1.182,0.05,7.85,0.24,0.0,5e-05,0.00785,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01726,Andhra Pradesh,AP,East Godavari,Rajahmundry,Groundwater,Hand pump,Pre-monsoon,2024-04-05,7.4,458.2,2.69,164.1,78.9,9.71,0.393,0.59,0.51,1.01,0.0,0.00059,0.00051,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01732,Andhra Pradesh,AP,Krishna,Machilipatnam,Groundwater,Hand pump,Post-monsoon,2024-10-26,7.87,1267.4,1.93,967.5,248.3,75.1,0.684,0.08,2.31,0.019,0.0,8e-05,0.00231,True,False,True,True,False,Nitrate: 75.1 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01749,Andhra Pradesh,AP,Chittoor,Chittoor,Groundwater,Dug well,Pre-monsoon,2024-06-22,7.24,1387.0,4.05,755.1,551.3,18.15,0.74,1.21,0.39,1.057,0.0,0.00121,0.00039,True,False,True,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01760,Andhra Pradesh,AP,Guntur,Amaravati,Groundwater,Dug well,Post-monsoon,2024-11-12,8.48,1874.5,1.23,993.3,272.9,7.15,0.473,0.14,0.25,0.316,0.0,0.00014,0.00025,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01834,Andhra Pradesh,AP,Kurnool,Kurnool,Groundwater,Hand pump,Post-monsoon,2024-10-03,7.81,1534.2,0.77,899.2,195.6,26.2,0.825,0.44,2.23,0.508,0.0,0.00044,0.00223,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01839,Andhra Pradesh,AP,YSR Kadapa,Kadapa,Groundwater,Dug well,Post-monsoon,2024-10-11,7.7,1767.2,0.67,989.0,305.4,7.95,0.135,0.51,1.3,0.066,0.0,0.00051,0.0013,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01872,Andhra Pradesh,AP,East Godavari,Rajahmundry,Groundwater,Dug well,Post-monsoon,2024-10-09,8.47,1301.6,1.43,614.1,303.6,22.87,0.264,0.33,17.26,0.245,0.0,0.00033,0.01726,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-01912,Andhra Pradesh,AP,Guntur,Amaravati,Groundwater,Hand pump,Pre-monsoon,2024-06-05,7.42,1789.7,1.26,897.0,459.5,120.8,1.05,0.18,0.43,1.15,0.0,0.00018,0.00043,True,False,True,True,False,Nitrate: 120.8 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01942,Andhra Pradesh,AP,Anantapur,Anantapur,Groundwater,Bore well,Pre-monsoon,2024-06-27,7.31,1881.5,2.33,1055.0,239.2,59.61,0.926,0.9,39.34,1.424,0.0,0.0009,0.03934,True,False,True,True,False,Nitrate: 59.61 mg/L (Max: 45); Uranium: 39.34 ug/L (Max: 30),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01951,Andhra Pradesh,AP,YSR Kadapa,Kadapa,Groundwater,Bore well,Post-monsoon,2024-10-22,6.73,1973.1,1.23,971.1,336.2,103.26,1.576,1.0,1.14,0.152,0.0,0.001,0.00114,True,False,True,True,False,Fluoride: 1.576 mg/L (Max: 1.5); Nitrate: 103.26 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01972,Arunachal Pradesh,AR,Tawang,Tawang,Groundwater,Hand pump,Pre-monsoon,2024-04-17,7.34,479.9,2.9,267.0,127.6,5.16,0.056,2.42,0.4,1.043,0.0,0.00242,0.0004,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-01981,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Dug well,Pre-monsoon,2024-05-13,7.34,147.4,2.11,45.4,16.4,10.36,0.129,0.39,2.46,1.292,0.0,0.00039,0.00246,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02004,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Hand pump,Post-monsoon,2024-10-26,7.74,12.6,6.5,13.1,2.1,5.23,0.242,1.06,4.75,1.267,0.0,0.00106,0.00475,True,False,True,True,False,Turbidity: 6.5 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02025,Arunachal Pradesh,AR,Lower Subansiri,Ziro,Groundwater,Hand pump,Post-monsoon,2024-11-23,7.15,70.0,1.04,27.7,12.9,5.65,0.41,1.42,2.2,3.459,0.0,0.00142,0.0022,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02050,Arunachal Pradesh,AR,Changlang,Changlang,Piped tap water,Municipal tap,Pre-monsoon,2024-04-02,6.87,196.0,0.5,69.5,33.2,1.6,0.051,0.48,0.64,3.418,0.0,0.00048,0.00064,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02058,Arunachal Pradesh,AR,Lower Subansiri,Ziro,Groundwater,Hand pump,Post-monsoon,2024-10-12,7.26,270.0,12.83,96.4,35.7,14.57,0.531,0.74,5.36,1.029,0.0,0.00074,0.00536,True,False,True,True,False,Turbidity: 12.83 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02059,Arunachal Pradesh,AR,Namsai,Namsai,Groundwater,Bore well,Pre-monsoon,2024-05-18,7.01,133.0,1.49,57.8,19.2,0.56,0.421,0.41,1.86,1.884,0.0,0.00041,0.00186,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02077,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Dug well,Pre-monsoon,2024-06-14,8.33,169.7,5.62,70.9,16.1,7.57,0.059,0.25,2.99,1.226,0.0,0.00025,0.00299,True,False,True,True,False,Turbidity: 5.62 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02083,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Bore well,Post-monsoon,2024-10-23,6.91,90.8,4.74,29.6,15.3,12.61,0.211,1.69,3.32,1.651,0.0,0.00169,0.00332,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02085,Arunachal Pradesh,AR,Papum Pare,Itanagar,Surface water,Pond/Lake,Pre-monsoon,2024-04-04,7.01,148.4,2.33,70.6,35.0,6.96,0.267,0.84,1.49,1.327,823.6,0.00084,0.00149,True,True,False,True,False,Coliform: 823 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02091,Arunachal Pradesh,AR,Tawang,Tawang,Groundwater,Dug well,Post-monsoon,2024-11-21,8.02,352.8,6.08,117.1,138.4,11.5,0.102,1.83,5.93,1.477,0.0,0.00183,0.00593,True,False,True,True,False,Turbidity: 6.08 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02125,Arunachal Pradesh,AR,Changlang,Changlang,Groundwater,Bore well,Pre-monsoon,2024-05-13,6.57,114.5,0.43,81.3,19.1,3.61,0.4,0.03,1.16,1.045,0.0,3e-05,0.00116,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02157,Arunachal Pradesh,AR,East Siang,Pasighat,Groundwater,Bore well,Pre-monsoon,2024-06-07,7.8,205.0,2.55,144.4,23.5,5.87,0.133,1.42,1.77,1.099,0.0,0.00142,0.00177,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02165,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Dug well,Post-monsoon,2024-11-06,7.82,234.2,8.44,130.1,81.8,2.96,0.235,0.98,0.07,1.35,0.0,0.00098,7e-05,True,False,True,True,False,Turbidity: 8.44 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02176,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Bore well,Post-monsoon,2024-11-14,7.83,115.5,0.68,51.1,41.6,1.53,0.217,1.11,0.81,1.117,0.0,0.00111,0.00081,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02182,Arunachal Pradesh,AR,East Siang,Pasighat,Groundwater,Hand pump,Post-monsoon,2024-10-07,8.24,559.2,2.97,262.3,68.1,9.8,0.16,0.97,3.52,1.015,0.0,0.00097,0.00352,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02193,Arunachal Pradesh,AR,West Kameng,Bomdila,Groundwater,Bore well,Pre-monsoon,2024-06-11,7.85,95.8,3.55,27.2,15.9,3.45,0.259,2.7,5.64,2.831,0.0,0.0027,0.00564,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02201,Arunachal Pradesh,AR,East Siang,Pasighat,Groundwater,Hand pump,Post-monsoon,2024-10-03,6.96,440.1,0.89,208.2,37.9,6.81,0.239,0.52,2.83,1.645,0.0,0.00052,0.00283,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02205,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Bore well,Post-monsoon,2024-10-11,7.64,139.9,7.38,59.4,20.9,11.68,0.097,2.55,0.27,3.499,0.0,0.00255,0.00027,True,False,True,True,False,Turbidity: 7.38 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02228,Arunachal Pradesh,AR,Namsai,Namsai,Groundwater,Dug well,Pre-monsoon,2024-06-13,7.81,201.3,3.34,73.1,35.9,11.54,0.337,0.22,0.19,2.52,0.0,0.00022,0.00019,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02235,Arunachal Pradesh,AR,Lohit,Tezu,Groundwater,Dug well,Pre-monsoon,2024-06-24,7.46,65.5,1.73,23.4,7.9,19.32,0.37,2.07,2.65,1.85,0.0,0.00207,0.00265,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02247,Arunachal Pradesh,AR,Lohit,Tezu,Groundwater,Dug well,Pre-monsoon,2024-06-22,7.32,421.2,0.8,249.5,71.9,0.78,0.235,0.97,3.14,1.756,47.8,0.00097,0.00314,True,True,False,True,False,Coliform: 47 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02257,Arunachal Pradesh,AR,West Kameng,Bomdila,Groundwater,Bore well,Post-monsoon,2024-10-18,6.92,221.6,1.15,163.4,42.3,8.62,0.619,0.35,1.46,1.293,0.0,0.00035,0.00146,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02262,Arunachal Pradesh,AR,East Siang,Pasighat,Groundwater,Bore well,Pre-monsoon,2024-06-18,6.85,123.3,7.59,80.7,21.2,0.02,0.24,0.03,0.88,2.129,0.0,3e-05,0.00088,True,False,True,True,False,Turbidity: 7.59 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02315,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Hand pump,Pre-monsoon,2024-06-15,6.86,175.7,1.87,60.0,33.3,7.23,0.397,1.29,1.74,2.396,0.0,0.00129,0.00174,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02350,Arunachal Pradesh,AR,Lohit,Tezu,Groundwater,Dug well,Pre-monsoon,2024-04-21,7.0,97.7,8.38,63.1,13.9,12.15,0.314,1.37,0.91,1.711,0.0,0.00137,0.00091,True,False,True,True,False,Turbidity: 8.38 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02381,Arunachal Pradesh,AR,Papum Pare,Itanagar,Groundwater,Dug well,Post-monsoon,2024-10-11,7.53,339.1,2.75,163.2,94.1,9.89,0.661,1.5,3.87,1.32,0.0,0.0015,0.00387,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02384,Arunachal Pradesh,AR,Lower Subansiri,Ziro,Groundwater,Hand pump,Pre-monsoon,2024-06-09,7.49,328.3,2.54,191.3,33.5,0.72,0.495,1.25,0.9,4.463,0.0,0.00125,0.0009,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-02394,Arunachal Pradesh,AR,Tawang,Tawang,Groundwater,Dug well,Pre-monsoon,2024-05-05,7.51,103.0,3.69,29.8,22.4,8.63,0.059,0.25,1.4,1.029,0.0,0.00025,0.0014,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
