record_id,csv_category,engine_category,csv_action,engine_action,csv_do_not_boil,engine_do_not_boil,chemical_flag_csv,biological_flag_csv,fluoride,arsenic_ug,arsenic_mg,nitrate,fecal_coliform,turbidity,tds,ph,state,district
IWQ-01018,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.23,0.25,0.00025,44.07,0.0,2.69,991.9,7.66,Andhra Pradesh,Krishna
IWQ-01030,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.368,0.18,0.00018,18.36,0.0,7.91,765.1,7.27,Andhra Pradesh,Kurnool
IWQ-01037,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.438,15.92,0.01592,4.84,4.9,7.39,2124.1,7.1,Andhra Pradesh,Krishna
IWQ-01050,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.348,0.44,0.00044,8.6,0.0,2.21,1386.4,7.44,Andhra Pradesh,Kurnool
IWQ-01060,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.249,0.17,0.00017,31.78,0.0,1.46,213.7,6.74,Andhra Pradesh,Krishna
IWQ-01078,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.108,0.47,0.00047,7.25,0.0,0.62,441.0,7.7,Andhra Pradesh,YSR Kadapa
IWQ-01084,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.069,3.0,0.003,2.4,0.0,9.22,1589.3,7.27,Andhra Pradesh,Vizianagaram
IWQ-01091,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.404,0.18,0.00018,11.01,0.0,0.68,611.4,6.85,Andhra Pradesh,Kakinada
IWQ-01101,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.358,2.35,0.00235,9.31,0.0,5.03,1174.9,7.54,Andhra Pradesh,Guntur
IWQ-01135,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.211,0.25,0.00025,13.57,0.0,2.21,239.9,8.17,Andhra Pradesh,Prakasam
IWQ-01139,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.349,1.02,0.00102,3.32,0.0,1.05,568.9,6.62,Andhra Pradesh,Guntur
IWQ-01157,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.27,0.09,9e-05,16.67,4987.6,29.96,559.9,7.64,Andhra Pradesh,Visakhapatnam
IWQ-01158,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.313,1.95,0.00195,5.89,0.0,2.53,402.6,7.54,Andhra Pradesh,Krishna
IWQ-01159,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.632,1.08,0.00108,25.88,0.0,5.27,379.6,7.38,Andhra Pradesh,Guntur
IWQ-01177,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.036,0.03,3e-05,2.76,0.0,2.21,874.8,6.84,Andhra Pradesh,Krishna
IWQ-01178,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.304,0.39,0.00039,16.55,0.0,9.46,211.6,6.86,Andhra Pradesh,YSR Kadapa
IWQ-01192,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.488,0.08,8e-05,14.85,0.0,0.37,276.3,6.99,Andhra Pradesh,Guntur
IWQ-01198,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.5,0.41,0.00041,7.75,0.0,1.79,204.8,7.58,Andhra Pradesh,Kurnool
IWQ-01201,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.123,1.02,0.00102,21.65,11.9,8.51,2221.2,7.46,Andhra Pradesh,Tirupati
IWQ-01229,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.075,0.62,0.00062,4.97,0.0,2.42,1056.7,7.36,Andhra Pradesh,Prakasam
IWQ-01241,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.154,1.22,0.00122,11.16,0.0,4.4,207.8,7.47,Andhra Pradesh,Krishna
IWQ-01245,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.133,2.66,0.00266,11.22,0.0,4.53,511.4,7.96,Andhra Pradesh,Tirupati
IWQ-01255,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.272,0.06,6e-05,11.39,0.0,1.69,1367.0,6.82,Andhra Pradesh,Krishna
IWQ-01257,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.693,1.46,0.00146,10.53,0.0,0.96,324.6,7.64,Andhra Pradesh,Tirupati
IWQ-01258,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.477,0.82,0.00082,13.67,0.0,3.39,363.1,7.57,Andhra Pradesh,YSR Kadapa
IWQ-01279,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.443,0.17,0.00017,9.57,0.0,1.79,1263.4,7.76,Andhra Pradesh,Krishna
IWQ-01304,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.073,4.91,0.00491,13.94,0.0,4.98,1526.3,8.09,Andhra Pradesh,Srikakulam
IWQ-01310,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.435,0.34,0.00034,4.74,2105.7,7.41,813.1,7.22,Andhra Pradesh,Vizianagaram
IWQ-01316,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.009,0.86,0.00086,11.73,0.0,1.31,402.6,7.47,Andhra Pradesh,Chittoor
IWQ-01349,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.211,0.21,0.00021,7.95,0.0,0.82,153.0,7.61,Andhra Pradesh,Krishna
IWQ-01368,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.691,0.12,0.00012,7.78,0.0,0.83,513.8,7.3,Andhra Pradesh,Srikakulam
IWQ-01370,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.305,0.4,0.0004,9.48,0.0,0.2,744.4,7.19,Andhra Pradesh,Prakasam
IWQ-01371,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.403,0.11,0.00011,43.87,2091.8,10.04,395.8,6.88,Andhra Pradesh,Guntur
IWQ-01378,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.173,0.31,0.00031,33.5,0.0,2.73,806.8,7.82,Andhra Pradesh,Guntur
IWQ-01384,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.749,0.54,0.00054,1.84,0.0,4.42,499.4,7.59,Andhra Pradesh,Guntur
IWQ-01416,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.371,3.16,0.00316,17.77,0.0,4.68,132.0,8.0,Andhra Pradesh,YSR Kadapa
IWQ-01425,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.356,0.08,8e-05,5.42,0.0,0.78,608.1,7.56,Andhra Pradesh,YSR Kadapa
IWQ-01435,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.264,0.11,0.00011,9.35,0.0,1.29,1127.3,6.97,Andhra Pradesh,Guntur
IWQ-01442,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.047,0.31,0.00031,12.0,0.0,3.46,2140.0,7.85,Andhra Pradesh,West Godavari
IWQ-01466,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.617,0.15,0.00015,2.17,2.1,0.69,551.5,7.37,Andhra Pradesh,Guntur
IWQ-01471,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.173,2.24,0.00224,17.58,0.0,4.08,1833.7,7.7,Andhra Pradesh,Guntur
IWQ-01481,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.084,0.76,0.00076,21.65,0.0,1.17,250.9,7.86,Andhra Pradesh,YSR Kadapa
IWQ-01482,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.721,0.64,0.00064,21.37,0.0,2.6,967.0,7.88,Andhra Pradesh,Guntur
IWQ-01490,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.01,0.11,0.00011,38.47,0.0,0.85,1268.5,7.07,Andhra Pradesh,Prakasam
IWQ-01493,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.126,0.2,0.0002,13.4,0.0,9.41,309.2,7.49,Andhra Pradesh,Palnadu
IWQ-01499,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.07,0.15,0.00015,29.41,0.0,1.22,141.1,7.55,Andhra Pradesh,Prakasam
IWQ-01506,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.071,0.1,0.0001,23.56,0.0,0.72,1065.4,7.13,Andhra Pradesh,Kakinada
IWQ-01508,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.08,0.99,0.00099,8.6,0.0,2.31,407.4,7.08,Andhra Pradesh,YSR Kadapa
IWQ-01527,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.046,0.86,0.00086,4.32,0.0,2.66,417.2,7.0,Andhra Pradesh,YSR Kadapa
IWQ-01536,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.95,0.24,0.00024,14.86,0.0,21.65,304.3,7.59,Andhra Pradesh,Nellore
IWQ-01548,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.225,0.41,0.00041,40.58,0.0,0.89,361.1,7.74,Andhra Pradesh,Guntur
IWQ-01578,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.269,1.35,0.00135,12.41,6750.2,11.65,324.5,7.58,Andhra Pradesh,Chittoor
IWQ-01602,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.747,0.04,4e-05,11.71,3304.7,53.48,527.6,7.64,Andhra Pradesh,Chittoor
IWQ-01618,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.132,0.18,0.00018,22.6,0.0,2.74,727.2,7.92,Andhra Pradesh,Nellore
IWQ-01622,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.19,0.29,0.00029,35.02,0.0,5.05,438.0,8.03,Andhra Pradesh,Srikakulam
IWQ-01627,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,1.252,0.25,0.00025,32.57,1774.7,14.16,363.9,7.89,Andhra Pradesh,Kurnool
IWQ-01643,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.165,0.09,9e-05,22.32,0.0,5.05,522.7,6.76,Andhra Pradesh,Guntur
IWQ-01644,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.036,0.22,0.00022,44.25,0.0,4.99,883.5,7.78,Andhra Pradesh,YSR Kadapa
IWQ-01645,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.197,0.19,0.00019,20.67,0.0,0.48,197.6,7.97,Andhra Pradesh,Kakinada
IWQ-01650,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.222,0.11,0.00011,6.4,3581.5,20.71,351.9,7.77,Andhra Pradesh,Guntur
IWQ-01652,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.212,0.26,0.00026,4.97,0.0,8.29,2369.0,7.44,Andhra Pradesh,Tirupati
IWQ-01657,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.039,0.67,0.00067,17.53,0.0,1.4,1944.8,7.57,Andhra Pradesh,Chittoor
IWQ-01674,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.203,0.1,0.0001,26.4,0.0,3.91,260.7,7.47,Andhra Pradesh,Guntur
IWQ-01692,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.43,0.94,0.00094,8.35,0.0,0.52,3419.5,7.48,Andhra Pradesh,Krishna
IWQ-01694,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.169,0.97,0.00097,20.34,0.0,4.58,659.9,7.19,Andhra Pradesh,Chittoor
IWQ-01719,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.182,0.05,5e-05,14.9,0.0,1.8,1621.5,8.15,Andhra Pradesh,Visakhapatnam
IWQ-01721,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.174,0.67,0.00067,5.05,0.0,1.68,662.2,6.98,Andhra Pradesh,Guntur
IWQ-01724,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.293,0.23,0.00023,5.85,0.0,8.35,540.2,8.24,Andhra Pradesh,Krishna
IWQ-01726,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.393,0.59,0.00059,9.71,0.0,2.69,458.2,7.4,Andhra Pradesh,East Godavari
IWQ-01734,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.125,0.1,0.0001,33.37,0.0,4.54,573.7,8.34,Andhra Pradesh,Guntur
IWQ-01739,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.184,5.28,0.00528,21.14,0.0,6.71,419.2,6.71,Andhra Pradesh,Anantapur
IWQ-01749,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.74,1.21,0.00121,18.15,0.0,4.05,1387.0,7.24,Andhra Pradesh,Chittoor
IWQ-01768,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.13,0.06,6e-05,25.03,0.0,0.82,138.8,7.68,Andhra Pradesh,Kakinada
IWQ-01774,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.422,2.43,0.00243,15.96,0.0,2.43,838.2,7.14,Andhra Pradesh,Srikakulam
IWQ-01775,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.12,3.37,0.00337,6.45,0.0,2.74,581.6,8.02,Andhra Pradesh,Kakinada
IWQ-01788,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.079,4.07,0.00407,23.3,0.0,4.29,3184.3,8.04,Andhra Pradesh,Chittoor
IWQ-01792,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.124,0.32,0.00032,39.38,0.0,1.78,1050.2,7.5,Andhra Pradesh,Tirupati
IWQ-01798,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.15,0.71,0.00071,14.14,0.0,4.15,205.7,7.25,Andhra Pradesh,Krishna
IWQ-01804,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.441,0.05,5e-05,26.13,0.0,0.63,154.0,7.4,Andhra Pradesh,Chittoor
IWQ-01840,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.21,0.56,0.00056,14.03,0.0,1.74,663.4,7.51,Andhra Pradesh,YSR Kadapa
IWQ-01850,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.076,0.17,0.00017,7.04,0.0,14.39,479.5,6.94,Andhra Pradesh,Krishna
IWQ-01867,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.281,0.25,0.00025,35.76,0.0,7.62,735.0,7.43,Andhra Pradesh,Kurnool
IWQ-01868,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.013,1.6,0.0016,6.35,0.0,2.25,553.1,7.03,Andhra Pradesh,Krishna
IWQ-01883,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.256,3.31,0.00331,17.38,0.0,2.54,408.7,7.4,Andhra Pradesh,East Godavari
IWQ-01894,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.591,0.51,0.00051,26.71,0.0,1.12,616.2,7.77,Andhra Pradesh,Chittoor
IWQ-01917,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.048,0.66,0.00066,7.07,0.0,0.55,319.4,7.2,Andhra Pradesh,Guntur
IWQ-01919,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.239,0.18,0.00018,15.37,0.0,2.22,343.8,7.56,Andhra Pradesh,Guntur
IWQ-01935,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.444,0.12,0.00012,16.61,0.0,0.43,573.9,7.19,Andhra Pradesh,Vizianagaram
IWQ-01945,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.389,0.68,0.00068,4.04,0.0,19.17,1688.5,7.2,Andhra Pradesh,Prakasam
IWQ-01972,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.056,2.42,0.00242,5.16,0.0,2.9,479.9,7.34,Arunachal Pradesh,Tawang
IWQ-01981,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.129,0.39,0.00039,10.36,0.0,2.11,147.4,7.34,Arunachal Pradesh,Papum Pare
IWQ-02004,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.242,1.06,0.00106,5.23,0.0,6.5,12.6,7.74,Arunachal Pradesh,Papum Pare
